source,url,title,publish_date,sentence,lang,cleaned_sentence,sentiment_score,sentiment_label
web,https://furtherafrica.com/2024/12/09/rwanda-rolls-out-distance-based-public-transport-fare-system/,Rwanda Rolls Out Distance-Based Public Transport Fare System,,Officials assured commuters that these challenges are being addressed and encouraged individuals to use their own cards to avoid complications.,en,officials assured commuters that these challenges are being addressed and encouraged individuals to use their own cards to avoid complications,0.4767,positive
web,https://furtherafrica.com/2024/12/09/rwanda-rolls-out-distance-based-public-transport-fare-system/,Rwanda Rolls Out Distance-Based Public Transport Fare System,,"The system also introduces a base fee of Rwf182 for cancelled trips, discouraging unnecessary card taps and ensuring fairness for all users.",en,the system also introduces a base fee of rwf for cancelled trips discouraging unnecessary card taps and ensuring fairness for all users,-0.4215,negative
web,https://furtherafrica.com/2024/12/09/rwanda-rolls-out-distance-based-public-transport-fare-system/,Rwanda Rolls Out Distance-Based Public Transport Fare System,,"The innovative system marks a shift in Kigali’s public transport sector, promoting convenience and cost efficiency.",en,the innovative system marks a shift in kigalis public transport sector promoting convenience and cost efficiency,0.7845,positive
web,https://furtherafrica.com/2024/12/09/rwanda-rolls-out-distance-based-public-transport-fare-system/,Rwanda Rolls Out Distance-Based Public Transport Fare System,,"Commuters can now better manage their travel expenses, fostering a more equitable transport system.",en,commuters can now better manage their travel expenses fostering a more equitable transport system,0.4404,positive
web,https://furtherafrica.com/2024/12/09/rwanda-rolls-out-distance-based-public-transport-fare-system/,Rwanda Rolls Out Distance-Based Public Transport Fare System,,"As RURA continues refining the system, it is poised to transform public transport in Rwanda, balancing affordability with improved service delivery.",en,as rura continues refining the system it is poised to transform public transport in rwanda balancing affordability with improved service delivery,0.6249,positive
manual_upload_from_Twitter,,Translated Article from Kinyarwanda to english,,"Twitter: 

User @ Iremmy15: Nice Neza @Ruwa_Rwanda Mense Mwiba Mense Members About Prices by Saying Cars from Education Really

User @ Etiennemurenge1: Only a person who is going to have full of journey, as it can lead to more than one journey on the map, which would go to the tobacco.",en,twitter user iremmy nice neza ruwarwanda mense mwiba mense members about prices by saying cars from education really user etiennemurenge only a person who is going to have full of journey as it can lead to more than one journey on the map which would go to the tobacco,0.4215,positive
manual_upload_from_Twitter,,Translated Article from Kinyarwanda to english,,"Hope you learned it too

user @ yUmireyirizire73240: Thank You @Rura_Rwanda, This was avery Waited change.",en,hope you learned it too user yumireyirizire thank you rurarwanda this was avery waited change,0.6597,positive
manual_upload_from_Twitter,,Translated Article from Kinyarwanda to english,,"User @ frodu1katabarwa: Very good 👍👏

User @isi_siyaso: MutahamuNe mutiye buses enough, which you said would not be available

user @hapfimbbwishumit: oh this really check it because he drives it on the way you go to the card and cut them 2 cg bakanga

User @ dadyankee42: Hi!",en,user frodukatabarwa very good user isisiyaso mutahamune mutiye buses enough which you said would not be available user hapfimbbwishumit oh this really check it because he drives it on the way you go to the card and cut them cg bakanga user dadyankee hi,0.2716,positive
manual_upload_from_Twitter,,Translated Article from Kinyarwanda to english,,"Don't go to the agency to carry students who went to the vacance that they were going to do with no friends, when the students took them they would pay a double ticket because it came a blow !",en,dont go to the agency to carry students who went to the vacance that they were going to do with no friends when the students took them they would pay a double ticket because it came a blow,0.128,positive
manual_upload_from_Twitter,,Translated Article from Kinyarwanda to english,,User @erranHirwa: At Karuruma's sign to Nyabugogo drivers who serve them 388 FRS has not been addressed on a trip.Ese traveler to be eaten during the goat of the goat?,en,user erranhirwa at karurumas sign to nyabugogo drivers who serve them frs has not been addressed on a tripese traveler to be eaten during the goat of the goat,0.0,neutral
manual_upload_from_Twitter,,Translated Article from Kinyarwanda to english,,"Ligne of Nyabugogo graphics although we tell them only two placards and so do not recover and add signs

user @ nzayishima2651: KBX really things would be saw cyne !",en,ligne of nyabugogo graphics although we tell them only two placards and so do not recover and add signs user nzayishima kbx really things would be saw cyne,0.0,neutral
manual_upload_from_Twitter,,Translated Article from Kinyarwanda to english,,"user @ nganyirend13347: Transport is still in trouble with the number of people who can spend time with a half-day awaiting a job that is necessary to read Yatsonga -Nyabugogo @Rura

User @MutaganzwaPaul: However, when making decisions don't expect to see this MAFR a few are 2

User @ demayo6: Thank You, Rura, for Your Great work in Supporting and Valuing Customers in Transportation.i Want To Raise A Concern About Cash, Espency In The Evenings, Despite the Government's Push for a Cashless.",en,user nganyirend transport is still in trouble with the number of people who can spend time with a halfday awaiting a job that is necessary to read yatsonga nyabugogo rura user mutaganzwapaul however when making decisions dont expect to see this mafr a few are user demayo thank you rura for your great work in supporting and valuing customers in transportationi want to raise a concern about cash espency in the evenings despite the governments push for a cashless,0.8689,positive
manual_upload_from_Twitter,,Translated Article from Kinyarwanda to english,,"User @ kabagae92025: Kibaya - Remera Yo NAHO NAHOZOSE REMERA_NYANZA

user @kavararam: Signed by who?",en,user kabagae kibaya remera yo naho nahozose remeranyanza user kavararam signed by who,0.0,neutral
manual_upload_from_Twitter,,Translated Article from Kinyarwanda to english,,"User @ UWIZEYEALICE11: We are survivors found by KimiRonko you pays some of the skin of Navuy

User @ Vedanzam1: I like the level I miss that I'm giving!",en,user uwizeyealice we are survivors found by kimironko you pays some of the skin of navuy user vedanzam i like the level i miss that im giving,0.5106,positive
manual_upload_from_Twitter,,Translated Article from Kinyarwanda to english,,Rwanda is Rweme!,en,rwanda is rweme,0.0,neutral
manual_upload_from_Twitter,,Translated Article from Kinyarwanda to english,,"You will also consider the distance between miles and another, so that the first 2kms are 182, and the other is in addition to a certain amount of money, because there are 14Frw elsewhere.",en,you will also consider the distance between miles and another so that the first kms are and the other is in addition to a certain amount of money because there are frw elsewhere,0.2732,positive
manual_upload_from_Twitter,,Translated Article from Kinyarwanda to english,,34Frw.,en,frw,0.0,neutral
manual_upload_from_Twitter,,Translated Article from Kinyarwanda to english,,Thank you!,en,thank you,0.3612,positive
manual_upload_from_Twitter,,Translated Article from Kinyarwanda to english,,user @Girituzem: Nyamirambo ?,en,user girituzem nyamirambo,0.0,neutral
manual_upload_from_Twitter,,Translated Article from Kinyarwanda to english,,"User @ Tuyishimegad13: Well done to help us that the Tap & Go Maps of Tap & GO is immediately reaching out to give me a 1k New KND that exists 500 trip

user @ nizeyim25310902: Muzatyatirize and MTN Rwanda, the problem when sending a frw to borrow them before you put a pin, but to show you the cost of it, not returning to the crowd

User @ Fearlesslegson1: This is very good for Rura and Rwanda Police MUKEUR IFREUR CLOSINGS KINKUNKE'S NUMBER WILL BE HELPING A FRIEND WITH A FAILURE AND ACHIPS

User @ hakizimanacel14: where is Nyamagabe District.",en,user tuyishimegad well done to help us that the tap go maps of tap go is immediately reaching out to give me a k new knd that exists trip user nizeyim muzatyatirize and mtn rwanda the problem when sending a frw to borrow them before you put a pin but to show you the cost of it not returning to the crowd user fearlesslegson this is very good for rura and rwanda police mukeur ifreur closings kinkunkes number will be helping a friend with a failure and achips user hakizimanacel where is nyamagabe district,0.8534,positive
manual_upload_from_Twitter,,Translated Article from Kinyarwanda to english,,don't we look at c ?,en,dont we look at c,0.0,neutral
manual_upload_from_Twitter,,Translated Article from Kinyarwanda to english,,"User @ mugishafra53632: Thank you for giving them a line

User @ babaBrajane1: This was much appreciated.",en,user mugishafra thank you for giving them a line user bababrajane this was much appreciated,0.802,positive
manual_upload_from_Twitter,,Translated Article from Kinyarwanda to english,,But how come we didn't get a communique about the inclrease in transport fares like the previous time ?,en,but how come we didnt get a communique about the inclrease in transport fares like the previous time,0.5023,positive
manual_upload_from_Twitter,,Translated Article from Kinyarwanda to english,,"Today, Commuters from Gisozi to Town Were Almost Left Stranded By The Bus Stops Because Charges were Increased by A Whole 68frw.",en,today commuters from gisozi to town were almost left stranded by the bus stops because charges were increased by a whole frw,-0.1531,negative
manual_upload_from_Twitter,,Translated Article from Kinyarwanda to english,,User @ jeanmakuza1: Much Appreciated.,en,user jeanmakuza much appreciated,0.5106,positive
manual_upload_from_Twitter,,Translated Article from Kinyarwanda to english,,"Thanks

User @abatheophile: But tell us how to be confused, to trap of the county regions in the way of technology ?",en,thanks user abatheophile but tell us how to be confused to trap of the county regions in the way of technology,-0.6059,negative
manual_upload_from_Twitter,,Translated Article from Kinyarwanda to english,,"The direction of the road to Shyorongu can help us with the car because the inhabitants of the City of Kigali is as if you do not think of them, you will respond !",en,the direction of the road to shyorongu can help us with the car because the inhabitants of the city of kigali is as if you do not think of them you will respond,0.4019,positive
manual_upload_from_Twitter,,Translated Article from Kinyarwanda to english,,"User @AfRosaxon: If traffic is eased up at that sonatubes roundabout, production will increase by 10%.",en,user afrosaxon if traffic is eased up at that sonatubes roundabout production will increase by,0.5423,positive
manual_upload_from_Twitter,,Translated Article from Kinyarwanda to english,,"User @ tirus56131185: this is what happens when there is little or no corruption in a country

User @jerusalemug: Good, but there's better plans for the same amount even cheaper .. there's nothing outstanding about theme ones

User @FrancoIsngabo: It is look nice but 2 Lanes / One Way Aresolutely Not Enough With This Kigali Growth Speed, you will be disappointed.",en,user tirus this is what happens when there is little or no corruption in a country user jerusalemug good but theres better plans for the same amount even cheaper theres nothing outstanding about theme ones user francoisngabo it is look nice but lanes one way aresolutely not enough with this kigali growth speed you will be disappointed,0.4514,positive
manual_upload_from_Twitter,,Translated Article from Kinyarwanda to english,,Alteast makes 4 and reserves ENOUGH Space / One Way.,en,alteast makes and reserves enough space one way,0.0,neutral
manual_upload_from_Twitter,,Translated Article from Kinyarwanda to english,,"Build Kigali of 1000 years Not for 10 Projects to Be Demolished In The Next Couple Years is Poor Planning

""One day after RURA Announced New Travel Fares, there are, mixed feelings from the public with some because the fares have been hiked even more than before the coronavirus pandemic hit.""",en,build kigali of years not for projects to be demolished in the next couple years is poor planning one day after rura announced new travel fares there are mixed feelings from the public with some because the fares have been hiked even more than before the coronavirus pandemic hit,-0.4767,negative
manual_upload_from_Twitter,,Translated Article from Kinyarwanda to english,,RBA TV,en,rba tv,0.0,neutral
